site_id,year,vi_index,EOS90,EOS50,EOS10,senescence_kinetic_i,leaf_out_90,temperature_senescence_rate,photoperiod_senescence_rate
US-Bar,2015,NIRv,259.9069683322272,282.80338795355624,305.2959319800818,0.0957466618752631,130.88017669813283,-0.25079395621338263,-0.04973488697446551
US-Bar,2016,NDVI,269.043648417146,284.0209657612683,298.96146075485046,0.1466602219823082,145.48806811069855,-0.07820246305418717,-0.04998857814577376
US-Bar,2016,NIRv,250.37189440659364,274.49739771197187,298.25736285401547,0.090847241803834,148.32971797555885,-0.229395842379505,-0.05078060373341458
US-Bar,2017,NDVI,269.85445971360724,281.36812604570537,292.7248871110483,0.1905116197713345,141.3894749128875,-0.20073715415019766,-0.05060316200034511
US-Bar,2017,NIRv,236.891355932754,276.3860488213222,303.3737851279726,0.0263623183769519,162.62954582949314,-0.06417882512570836,-0.05029972028814522
US-Bar,2022,NDVI,269.9286653753154,277.3916705110251,284.8542714712495,0.2944345264617052,138.299554443226,-0.29748214285714286,-0.051239988154286736
US-Bar,2022,NIRv,240.77315636556747,274.35614140950935,307.5492055107665,0.065078586454876,143.21738143442153,-0.15065001197222447,-0.04994220813081971
US-Bar,2023,NDVI,271.2585275351877,278.7347241230875,286.2109502504143,0.2939119958082102,133.45835983050236,-0.6640071428571428,-0.05107860205893108
US-Bar,2023,NIRv,243.55429848276432,275.5371409323118,307.321587226933,0.0683219823675,142.45179306676275,-0.23590908882783884,-0.049959370196229785
US-CMW,2013,NDVI,270.5369229062968,317.33270277268934,357.1732074248834,0.0367556892683322,190.9305975428662,-0.15306533863089597,-0.02125416017284588
US-CMW,2013,NIRv,247.1603310957218,298.1661719387725,350.5844813137759,0.02691307654979,183.4139993812338,-0.17448222993454293,-0.025206456417156187
US-CMW,2014,NDVI,279.96687797429126,303.4869120475579,322.5255272681074,0.0437240146241358,235.69133404302784,-0.20501389308366053,-0.027809590256415433
US-CMW,2014,NIRv,269.4547293372151,295.3855854202235,319.0284881812752,0.0532912039134696,217.3697297266966,-0.1458361104441777,-0.029328723925028433
US-CMW,2015,NDVI,259.8283540342893,293.7786753551142,330.97515778840125,0.0323924783972247,209.3915558689636,-0.22447283702213278,-0.028127778212941865
US-CMW,2015,NIRv,245.72858947816545,279.6707246130369,321.91545249443715,0.0340474687399665,197.6613847501839,-0.20468846206425148,-0.03014825651207536
US-CMW,2016,NDVI,278.4978405854906,311.0247218628783,339.21684731493934,0.0490222468492289,208.5612975401825,-0.2351716023268112,-0.024626677834840027
US-CMW,2016,NIRv,266.4336660134199,303.231394119671,335.76396099621,0.0475862004911741,186.95473649090584,-0.1595754841066862,-0.026702692061128002
US-CMW,2017,NDVI,251.52849347773468,289.7642350983496,341.4518139097864,0.0251069011841691,209.83395480646365,-0.13844032596616865,-0.026774738054105518
US-CMW,2017,NIRv,247.87155694322044,280.05983767811944,328.3924004607904,0.0344579004726262,210.64803254761125,-0.14461402439024393,-0.029198663963358587
US-CMW,2018,NDVI,298.140819103816,320.98262355276944,343.46329135602554,0.0945601398153493,182.15023019691876,-0.15562358366271403,-0.020363961511266102
US-CMW,2018,NIRv,262.38624748808866,302.5598404819221,340.8054837543647,0.0517963975519814,162.79730181944652,-0.20360626715057106,-0.026052817153042633
US-CMW,2019,NDVI,302.38943581165034,314.7711193687727,327.1521690313403,0.1771284498865378,167.14367675274914,-0.0662823076923077,-0.02364787301887762
US-CMW,2019,NIRv,290.36865335709894,310.70642306358366,330.67133084525875,0.1076333552326201,150.45135459184146,-0.09865975609756097,-0.024871333589806397
US-CMW,2020,NDVI,284.14873607885664,315.49839503424954,343.142480988525,0.0684632446034528,144.89782189259546,-0.25785838690824076,-0.022892900972376923
US-CMW,2020,NIRv,270.51900787271967,309.43820880028414,342.4904445972719,0.0545911844742757,140.87321577450007,-0.23885365618367738,-0.024857438039610068
US-CMW,2021,NDVI,256.7084332238185,295.8045863192315,339.0892665994411,0.0226354899012919,207.90585607690295,-0.14295199613786155,-0.026867446990229166
US-CMW,2021,NIRv,245.3860391886803,282.6810314720776,330.25647893468755,0.0289808217039297,198.19956775918232,-0.15941305452413523,-0.029017069701129054
US-Ced,2014,NDVI,235.7866934548968,239.64930283021212,243.51339176424307,0.5687949633265096,182.13873232884984,0.24283333333333354,-0.042602771456797923
US-Ced,2014,NIRv,206.69349869659817,244.7492542503273,297.9600988583396,0.0362835383151663,168.53185287586845,-0.09410848861283648,-0.04134695888280286
US-Ha1,2016,NDVI,257.74659174295897,296.4824824047384,332.80691200678046,0.0561378942869724,154.3577487591015,-0.22492219061166435,-0.04208843693528371
US-Ha1,2016,NIRv,245.21380253080312,279.450114640943,313.3860882637212,0.0637128721508762,150.10727108072263,-0.21644407756613354,-0.046557854785589575
US-Ha1,2017,NDVI,261.44106829171926,298.07841877302906,330.2590294885265,0.0588088939645256,141.21012949634095,-0.2959415783704786,-0.04236903083761324
US-Ha1,2017,NIRv,243.9447161862562,279.6372755038446,314.19873102894,0.0605948856140979,148.0427131556537,-0.15150392354124753,-0.04647257814049331
US-Ha1,2018,NDVI,270.06323750945694,292.06808180099904,314.04331033902724,0.0998359027317223,143.1936479966312,-0.23183544749823823,-0.04502890709021487
US-Ha1,2018,NIRv,223.11341844737424,270.19030552133233,317.53368388106355,0.0442227066712764,149.49271583855543,-0.21799370732940798,-0.04582836595925209
US-Ha1,2021,NDVI,271.21016368876377,297.6281836042702,323.7201823817127,0.0825605468665595,207.98256917371427,-0.21002924101425768,-0.042880264595423254
US-Ha1,2021,NIRv,259.02242937427883,286.4165351941936,313.5899868380123,0.0801182001897156,152.05168110719762,-0.22072574804650277,-0.045963602836824415
US-Ha1,2022,NDVI,273.00292929786417,285.22167325387886,297.4397389569046,0.1798277590005669,138.6597296504708,-0.030351739130434784,-0.047240642568614544
US-Ha1,2022,NIRv,244.63339608203967,277.83901910279275,310.2223567674248,0.0655737337412059,148.39139860713968,-0.09480373656194553,-0.0469724766801817
US-Ha1,2023,NDVI,156.34179944609073,197.0325515520906,287.15217695963673,0.3550095468695238,136.88867161844587,-0.04534981049484865,-0.03151551188550445
US-Ha1,2023,NIRv,255.77589460630944,284.5267654623458,313.0025214233749,0.0762796385033307,138.8984819744611,-0.15981079085791625,-0.04623550482389071
US-Ha1,2024,NDVI,245.72339588703096,294.6050897119058,337.2945001681554,0.0432915367767096,143.88110239300067,-0.1663746127645146,-0.04192158675398446
US-Ha1,2024,NIRv,216.12049670255715,266.1900381648767,314.54622134434203,0.0429254304916518,132.09483631423805,-0.1180318267888224,-0.045734395842210195
US-Ha1,2025,NDVI,267.2428202050697,289.8515668514517,312.4075142842832,0.0971494756554962,139.5153025077456,-0.3034963109354413,-0.045568931256620114
US-Ha1,2025,NIRv,243.9251740943733,278.0992521246454,311.94054821989533,0.0639436511460424,141.95813055230985,-0.20384872313623692,-0.04677031493940819
US-Jo1,2013,NDVI,284.5568831470088,317.77378006278764,358.4527239366083,0.0270413304477401,250.6334684469706,-0.2000734246575342,-0.019411727380459237
US-Jo1,2013,NIRv,275.6011783539631,296.4486923168559,330.09684708474566,0.0547174976402984,252.2405068537078,-0.19227301587301585,-0.02789067383784248
US-Jo1,2014,NDVI,286.8212864194623,288.91012515075204,291.0215931633079,0.9083847107748038,278.13440751092736,1.3491,-0.0323378527013188
US-Jo1,2014,NIRv,286.9038895545527,288.8182687926299,290.745972979526,1.0107268690133948,278.01869780084604,,-0.03235525535467331
US-Jo1,2015,NDVI,188.47216403372389,209.7408552116533,234.02272747697185,0.0888007638757185,169.8588194836213,0.08143496762257167,-0.02324183221637421
US-Jo1,2016,NDVI,,,,2.530437370055912,343.5355315427514,,
US-Jo1,2016,NIRv,275.18066381844125,313.6442774353918,347.9782562572456,0.0528676819657606,157.43725925701224,-0.245279310566596,-0.02383826827006611
US-Jo1,2017,NDVI,255.903120118305,286.5883023906367,332.5967705734436,0.0371366748646819,227.04180509035135,-0.15600662495399337,-0.02915029979382726
US-Jo1,2017,NIRv,257.56810295869377,280.38183711564693,314.2758925637526,0.0522580157913316,227.29219331538116,-0.18845488721804515,-0.0317739999544273
US-Jo1,2018,NDVI,268.5346765821858,304.8921470256616,344.037945430298,0.0191871726795229,224.61812092559688,-0.21299000683526995,-0.02565168478073504
US-Jo1,2018,NIRv,261.0898551586178,295.4189208146085,334.8372993124728,0.0348353483694948,208.23273756281208,-0.22490608416635813,-0.028352666379793386
US-Jo1,2019,NDVI,340.50197355982874,341.66722821286095,342.7856318114479,1.884979443117436,171.30170079127683,,-0.009574918751294587
US-Jo1,2019,NIRv,289.6810722110674,311.5409386442414,330.9672742866983,0.0985257932916129,139.699400349711,-0.16104912891986065,-0.02584466140139435
US-Jo1,2020,NDVI,123.161918934546,178.46236870347943,263.6757608387388,0.021532023529586,94.37661487411964,0.012511652926898608,-0.009656914388268368
US-Jo1,2020,NIRv,141.53149767074112,229.09827582845895,316.21656452083243,0.0137309216094735,93.1723085326076,-0.06857164800716524,-0.019746052755898497
US-Jo1,2021,NDVI,236.23602652313903,272.7140960317498,331.8266541240127,0.0266164123687773,225.0344648825813,-0.17867025475923853,-0.03010994754303994
US-Jo1,2021,NIRv,233.11023116668224,263.4236158009382,307.9404029004779,0.0447480451405484,220.8326094367308,-0.17391851906701225,-0.0326844436801433
US-Jo1,2022,NDVI,281.78377034578034,315.09229269395667,353.9619368740342,0.0229938306977736,246.27950490150508,-0.15743454562994405,-0.02120390486625772
US-Jo1,2022,NIRv,287.60533719813645,312.08445771322715,342.0598035883074,0.0496938984965305,250.0109649523851,-0.12262034632034632,-0.023471972323622362
US-KFS,2017,NDVI,248.6339619983851,298.5735959996296,340.1962644641944,0.0401704439443137,144.89424790107205,-0.21041189525761755,-0.03602910324946381
US-KFS,2017,NIRv,224.0877324195959,275.56846018735695,327.2842874981186,0.0352722780305844,152.20137362546987,-0.21206768659666997,-0.03920511117830799
US-MMS,2022,NDVI,279.5148835148928,290.9321110764451,302.3484606718011,0.1924550397550719,124.07500892645903,0.0870978260869565,-0.040959884677283565
US-MMS,2022,NIRv,246.3673071917388,281.07281383966944,314.3393380549355,0.062566734428904,139.99418170387148,-0.14156466389281216,-0.04132374377652975
US-MMS,2023,NDVI,285.70741652560315,302.9769268524504,319.9074554593831,0.1269100465823483,126.60849757007996,-0.05626890756302518,-0.037050274704383164
US-MMS,2023,NIRv,255.6612370888477,284.48648954001374,312.2619039173997,0.0758557133567179,126.313141036889,-0.17815497796214674,-0.0412783431093039
US-MOz,2016,NDVI,269.06929794174187,300.92816622219334,332.21314225475265,0.0688045044846636,125.56969692657287,-0.1831752592165899,-0.035604146382884554
US-MOz,2016,NIRv,203.16447955998265,263.33361905594944,321.9160886654718,0.0348770687075368,126.56317033503696,-0.11871617382285378,-0.03812267720818157
US-Me6,2017,NDVI,362.32336958936935,368.51362198583695,372.79162346551857,0.2441179296302064,341.8307338675466,,0.014525610037593817
US-Me6,2017,NIRv,,,,3.250445424850474,320.9811335495696,,
US-Me6,2020,NDVI,342.7234288935171,345.59901255530355,348.458071684853,0.6605597544709851,329.962069441925,-1.2202285714285714,-0.011013576358188237
US-Me6,2020,NIRv,,,,2.5046009772296527,338.27327165994734,,
US-Me6,2023,NDVI,354.5828748028247,365.6853117372749,373.2744240677325,0.0424259853912575,328.64866247660444,0.18718181818181817,0.010353787653244002
US-Me6,2023,NIRv,365.2892878430585,366.7103182544408,368.1344142071113,1.5250557272456406,334.64348704914187,,0.013629955729995848
US-Me6,2024,NDVI,348.3338237512077,351.74133475981216,353.6167872923993,0.1958449309465007,333.2782968902397,0.6628000000000001,-0.004758536433992064
US-Me6,2024,NIRv,,,,2.059451029691478,340.822468538494,,
US-Me6,2025,NDVI,,,,0.5179567610187805,338.5614054552035,,
US-Mpj,2016,NDVI,276.122353071824,291.2136457018393,301.54827656897623,0.052799482405671,242.70053452604805,0.10302538461538463,-0.034518531890634606
US-Mpj,2016,NIRv,228.89442927778217,271.26451719930856,297.18427160927274,0.0410239521311728,149.12297463702342,-0.05412864450127877,-0.035559812125046324
US-Mpj,2017,NDVI,292.26436640614094,326.3311774689662,360.24549184136623,0.0113787412489967,235.81427939255389,-0.1425417414207734,-0.018670003754321218
US-Mpj,2017,NIRv,249.30841087690823,302.73113070983567,354.10897866766464,0.0154936398518889,177.63704950716374,-0.16068234501347706,-0.027053386634180655
US-Mpj,2018,NDVI,268.0136484260356,304.88503966226875,345.4252273876885,0.0101554533209752,233.04915730268905,-0.19714404017035592,-0.027293038749874696
US-Mpj,2018,NIRv,264.2210248066272,285.1010042527765,310.4168193990193,0.0648423886445499,229.37871845037375,-0.21775460992907805,-0.034261562750338564
US-Mpj,2019,NIRv,164.2861210929475,225.10019304741877,304.94977283360186,0.0217278152645223,125.93766823502992,-0.09846041416107233,-0.026428801496542715
US-Mpj,2020,NDVI,,,,0.0046465254088105,314.07583779530245,,
US-Mpj,2020,NIRv,217.83431559093128,296.6176886308359,349.7390022646419,0.0169135659331938,137.6961583622984,-0.17886296327216372,-0.029366925374583738
US-Mpj,2021,NDVI,235.31866650737905,266.45511815395474,319.9300475853939,0.0212882138855999,209.81790809382483,-0.1502235699098917,-0.033982733367901724
US-Mpj,2021,NIRv,233.88138734962448,258.77482517432986,297.3770149246069,0.0500279801762934,214.330081775547,-0.1831926968864469,-0.03573762345241947
US-Mpj,2022,NDVI,251.2418639348105,289.2928086240784,344.69087520341867,0.0152272406377951,212.12632208933852,-0.20229038226254065,-0.029145516094528007
US-Mpj,2022,NIRv,242.9440201637574,258.22337514940693,277.1542268820625,0.0839488835866032,218.77670042225543,-0.14615574229691874,-0.03652587138627416
US-Mpj,2023,NIRv,191.77605722047895,261.0224630307966,314.8579981451529,0.0209705282539694,139.83691970559397,-0.13372025383395036,-0.03156690797287912
US-Mpj,2024,NDVI,,,,3.047152713991294,237.74123539625796,,
US-Mpj,2024,NIRv,233.26204145302816,285.4356548499701,349.58120814176254,0.0137405640521711,176.8298106690075,-0.17438060200668903,-0.02912034398870702
US-Mpj,2025,NDVI,243.83732446121775,279.5453004104726,335.07263785728907,0.0152761306157852,201.21937801604687,-0.1535414515358415,-0.03155200733115645
US-Mpj,2025,NIRv,230.8259221940469,260.6819962912051,307.6522297866675,0.0382086912594646,195.64768800012595,-0.13184315684315684,-0.035061546398640925
US-MtB,2014,NDVI,260.1774162570799,297.8554762439881,338.4435086698782,0.0132544666417382,213.9446567541545,-0.13875157753638767,-0.027531189800181963
US-MtB,2014,NIRv,237.8277379864652,271.3702778681099,314.0349433379127,0.0421765519265514,185.9831174696663,-0.11729630895420368,-0.032026051108979416
US-MtB,2021,NDVI,228.2769581166912,259.98756227063154,305.79058428177825,0.0174122200468423,199.0867114672245,-0.138684946632315,-0.03248640716255981
US-MtB,2021,NIRv,244.38769818389824,270.8309520868458,301.1858998049811,0.0497150690581562,200.1138287146031,-0.20376756546538755,-0.033030299740954554
US-MtB,2022,NDVI,273.7424340832643,321.62926485981427,355.8688859514338,0.0277401570296836,190.91982718589648,-0.14105354752342708,-0.021797768491402063
US-MtB,2022,NIRv,219.8785017339428,266.19912702580933,323.90185241982766,0.0305387978043935,163.17162486766767,-0.14878854155553184,-0.030788365695405287
US-MtB,2024,NDVI,235.57654542413357,282.4604833569403,341.2382602872212,0.0136338480603123,186.6316290364389,-0.1395467264528806,-0.02840862111947049
US-MtB,2024,NIRv,234.3133150936128,267.2275811065847,302.3280351847833,0.0613586559776907,170.90743220159814,-0.041634576478222704,-0.03284820957352382
US-NC2,2016,NDVI,203.01704297489545,277.60763385524734,340.049833068256,0.0221335240900615,128.10001759881544,-0.14785354322624003,-0.032099771842526215
US-NC2,2016,NIRv,183.81663787055547,247.0036902116352,321.42533319031,0.021900623434947,130.79456853011388,-0.11019110753923045,-0.03171926436936214
US-NC2,2017,NIRv,210.13496320032075,212.1573647677292,214.1778109234871,1.088218403971052,102.13363875831836,,-0.02790980626733457
US-NC2,2019,NDVI,229.16564055398277,229.846232174658,230.52516758509384,3.244779921818429,191.1395233497946,,-0.03456087083283523
US-NC2,2019,NIRv,197.1558890602048,229.4654984410126,272.01342922611934,0.040584265107569,148.8569138685167,-0.047567510668563295,-0.03346051909601456
US-NC2,2021,NDVI,291.2535435929122,324.63585816096725,356.8620048905201,0.0317847553597307,239.35768981441927,-0.12031311188811186,-0.021113385781070967
US-NC2,2021,NIRv,285.3713657290517,317.15544682589314,351.8581985282131,0.0378839770144852,236.33375483519796,-0.15021304665483773,-0.024038241873145103
US-NC2,2022,NDVI,265.2768173425876,267.6046255574297,269.9325916527331,0.9442274128074016,178.71667884231576,,-0.03875062788975685
US-NC2,2022,NIRv,264.0339003006031,266.116975216023,268.20382461337607,1.052644314138474,189.00085540183773,,-0.03878266112854733
US-NC2,2023,NIRv,247.6168032663533,294.4833193451899,344.60577823572595,0.034320949865628,177.95779333906674,-0.16360292183883862,-0.0309970083162958
US-NC2,2024,NDVI,286.2905616775405,323.25650938036995,341.13177227923467,0.0469384696607589,154.69054980185223,-0.20248124098124098,-0.027147603182172964
US-NC2,2024,NIRv,238.0492687115014,294.7246646155562,333.5732777132731,0.0303634372276156,143.43419524604815,-0.13864057950727887,-0.033718788650986896
US-NC2,2025,NDVI,258.1534565845835,322.91067982735376,361.6182662396669,0.0240271811027727,158.9982186063303,-0.17064104028467264,-0.025405810035004115
US-NC2,2025,NIRv,234.0345897264964,287.7622135831689,341.36179226496995,0.0320743109425295,157.6471646423759,-0.15868145927623972,-0.03238281837613944
US-Prr,2014,NDVI,226.55216980827132,257.2373012185629,279.77468671206094,0.0098075836225833,173.40155773124565,-0.2498738106756975,-0.1165022578917994
US-Prr,2014,NIRv,228.1891572711196,248.6495496936681,267.87549108314283,0.106136514746851,150.26969428243044,-0.14818178137651822,-0.11655117051448971
US-Rls,2014,NDVI,150.15796814696236,173.9057735254453,201.06189378411116,0.0576807152990161,111.40769076692506,0.20932796380090504,-0.0032263448262273807
US-Rls,2014,NIRv,149.61005581271013,177.03668938216703,222.2969844670476,0.0423771044212976,119.0828999667268,0.119583209922251,-0.012716233171055009
US-Rls,2015,NDVI,146.6607032013768,188.93922392587749,244.58767985083225,0.0354485812696227,96.38612765934629,0.04006540685627578,-0.019188401841649678
US-Rls,2015,NIRv,158.89342501676256,212.157083868442,263.714411632854,0.0392727510822874,91.74569280339088,-0.04967386481443086,-0.02949579866436957
US-Rls,2016,NDVI,143.52789404402287,170.75516462125333,212.5206143976945,0.0464160560031787,111.18425934382914,0.14985845816587504,-0.005367776572085113
US-Rls,2016,NIRv,147.74256419720496,179.0861778880443,230.8248612438996,0.0336693279861903,115.95329740593354,0.09213937282229967,-0.015093428912516442
US-Rls,2017,NDVI,155.11968774310722,184.69635610942467,216.6195415289745,0.068083212653225,127.78817765329076,0.2294357482813326,-0.013167382326988015
US-Rls,2017,NIRv,165.59801363601676,195.8531576548139,244.39716681825263,0.0384363337740674,138.90521183652308,0.03167256572541382,-0.02796685907205831
US-Rls,2018,NDVI,161.92610338684756,182.07939067167345,208.76067372066865,0.0621878676787002,135.22773357296296,0.3056052266419982,-0.01325794666533748
US-Rls,2018,NIRv,164.00823675535935,188.79743041272212,228.90701954686944,0.048031850297712,136.06960579294204,0.19238788919413916,-0.022479465810595557
US-Rls,2019,NDVI,169.23659854847438,198.60390820190716,244.7625960066333,0.0417333358241608,137.73523090700235,0.09927431009957323,-0.029690911969179026
US-Rls,2019,NIRv,168.1438192404905,208.78052162573888,276.4563183124791,0.0243586130574404,133.91981570936372,-0.06189483361437404,-0.03530591092336902
US-Rls,2020,NDVI,162.40691175004144,185.48330210213675,218.29249637345268,0.0619025861749856,132.27398615529995,0.23379825700615176,-0.01765768934888327
US-Rls,2020,NIRv,161.74469306112928,192.20552292339397,242.9648177823619,0.0361961680193986,131.34649431667282,0.13422023486901535,-0.025805371714516467
US-Rls,2021,NDVI,162.59960678458128,177.92029841750949,199.59824928925835,0.0780512522409828,141.40291012063122,0.1795490753911807,-0.00919639464459656
US-Rls,2021,NIRv,162.05705162006487,186.3204088047802,228.70296001121687,0.0441262645828511,136.9764310433575,0.03068343596701807,-0.021443372242003017
US-Rls,2022,NDVI,171.06965338600733,188.91074244120728,206.8341217369176,0.1225202320993821,131.91172010349914,0.2230879551820728,-0.01723936814448793
US-Rls,2022,NIRv,176.21607034212246,193.83180341179468,226.48949427978556,0.0562333988800684,160.09956564361647,0.07220268907563027,-0.027525190105287815
US-Rls,2023,NDVI,169.26955213332994,187.14634803272912,206.73012853793853,0.1107686549440621,137.18052728033243,0.4502847321005217,-0.01623966434217505
US-Rls,2023,NIRv,165.63643795286774,193.7556654740561,244.4978787300187,0.0361571693164914,140.8658750072429,0.08215798442064261,-0.028010995088950833
US-Rms,2016,NDVI,172.04787742242775,205.3697442253261,256.2401705916493,0.0216108069283372,146.56389720545323,-0.03544623873645844,-0.0333778339256428
US-Rms,2016,NIRv,175.5024503999501,207.50996210966747,255.5988474435126,0.0258547118155339,149.90330217217323,-0.03190956399437413,-0.03462216255540727
US-Rms,2017,NDVI,185.21949083734367,216.375906566787,272.7366153668685,0.0256105006789153,161.1623299199257,-0.16409911059269522,-0.04054358471757839
US-Rms,2017,NIRv,189.1358655027007,217.1570445033076,266.79229503116915,0.0328935905910357,164.93872396372905,-0.151825989799674,-0.041045636087862304
US-Rms,2018,NDVI,173.1777227813155,203.2264183552491,259.6249574147725,0.0308430878725512,148.58562525674355,-0.0312557950846738,-0.034469024383207605
US-Rms,2018,NIRv,178.2860639805533,205.47474263776743,254.366139755105,0.0372714327297151,154.3434826542965,-0.023901790840738193,-0.03545972025894509
US-Rms,2019,NDVI,205.28531406283585,234.05385625477217,265.7919747986489,0.0680327572722307,169.13151675942697,-0.17405259794387332,-0.04503847699703734
US-Rms,2019,NIRv,202.0006997565237,235.2952355325236,277.4410905361155,0.0487730686131491,169.9976953463666,-0.23066378378378377,-0.04519343090383137
US-Rms,2020,NDVI,182.1620135682857,212.13848254263735,265.5407426974717,0.0314727211755651,,0.0030744721044456756,-0.038681324745278266
US-Rms,2020,NIRv,182.39496709576463,213.64107975181096,268.7750007665558,0.0294317364226734,,-0.006485437992358112,-0.039188929955606945
US-Rms,2021,NDVI,194.2267263204784,221.33254304831812,256.7873350225254,0.0509932381632815,172.4443328632139,-0.10770345748029513,-0.04124417875439451
US-Rms,2021,NIRv,196.4710927100704,227.4241768800007,264.478228934206,0.0420333851726558,170.70913215687412,-0.14122430049242285,-0.042828391007518826
US-Rms,2022,NDVI,192.27195946999043,231.89519879817564,284.3720360362063,0.0181040246947495,172.39653124846188,-0.11664320392090376,-0.04341278758821928
US-Rms,2022,NIRv,194.17304890815788,228.83059491429077,280.232714839856,0.022820782608049,174.6377802995956,-0.11969392895891316,-0.04362164575980819
US-Rms,2023,NDVI,195.14976183562536,223.3932850233549,275.87749117888745,0.0324778629077395,176.41933694833187,-0.1664877519924988,-0.04355125338371178
US-Rms,2023,NIRv,179.01016812654356,222.3357507582771,279.60814626936684,0.0330320677613665,152.9361831178659,-0.11957329132913293,-0.039322096805402246
US-Ro4,2015,NDVI,237.55917294605908,273.29523320609627,307.1192157599317,0.0469691787303991,180.74714220689825,-0.21878341352462607,-0.0510706509553069
US-Ro4,2015,NIRv,233.27673342638303,260.6537663493599,289.0218635645011,0.0741559178092068,179.13400498379565,-0.20914155844155846,-0.052079658287515894
US-Ro4,2017,NDVI,234.12821404189827,273.7426768982094,317.69098228650665,0.039040284481513,181.3800189405672,-0.2727961462575039,-0.04975074207120887
US-Ro4,2017,NIRv,223.05128455308517,254.63752280017752,292.97469657942605,0.0536815796006405,177.3901963505704,-0.1254116550968213,-0.05126280526859346
US-Ro4,2021,NDVI,237.94914945508373,278.80655896826386,317.345030690453,0.0457456793226462,176.23730226158176,-0.22375030473511487,-0.04979784917906091
US-Ro4,2021,NIRv,214.9196934699206,253.92081748791645,307.9689587139037,0.0268502404450826,177.7225621280494,-0.1842409208916475,-0.04984387195930926
US-Ro4,2022,NDVI,242.9724661753983,274.07450823364763,299.7977161613948,0.0616767017301532,177.91595191089672,-0.2857590744101633,-0.051786664733027336
US-Ro4,2022,NIRv,226.42920341776417,258.8494382096489,292.1544787440041,0.0516631512522463,180.5320892313674,-0.2611345579793341,-0.051554103946540863
US-Ro4,2023,NDVI,240.668905702538,285.33899705163327,331.306615989934,0.04022916017946,175.77980781979096,-0.26359721293199556,-0.04711472229400872
US-Ro4,2023,NIRv,226.1366217476161,265.2764322926697,313.50916622646923,0.0408288979225689,178.2531619767158,-0.2474814646059634,-0.05010219514963618
US-Ro4,2024,NDVI,245.0225160717443,284.2267632112229,322.9485949454862,0.0521158245034248,164.89321589881277,-0.20738172353961817,-0.04868517220463421
US-Ro4,2024,NIRv,227.1490748221433,263.75962969855334,306.43807357100144,0.0480831475692664,175.37775595101925,-0.17171275559883153,-0.0508237548157393
US-Ro4,2025,NDVI,237.69010157272797,280.6391798816084,320.94715192859,0.0422394474274635,174.06580422577568,-0.20467595818815332,-0.04923273785557817
US-Ro4,2025,NIRv,225.99238953374063,258.307155055768,296.24841126854307,0.0540911422291773,178.8075107629881,-0.13624107981220657,-0.05137921012381596
US-Rpf,2016,NDVI,238.05973427397075,271.3820791965245,289.1321556652487,0.0441093520904183,161.43094757242676,-0.2440315837104072,-0.11636833547480044
US-Rpf,2016,NIRv,231.86296640267025,254.14583955982144,275.1466905927745,0.096167939254055,152.82109512324269,-0.26987427766032424,-0.1164018898460862
US-Rpf,2024,NDVI,207.36660223080403,237.59392895912947,274.5929759357066,0.0268743194277819,176.3384355455471,-0.14371035198339854,-0.11629398489319649
US-Rpf,2024,NIRv,220.96021509884275,257.245985852222,282.58721689684376,0.0338310258222174,167.341240277694,-0.15837533680844093,-0.11653486639263524
US-Rwf,2014,NDVI,166.13608239256325,191.60526327913263,226.97564499530063,0.0574313872908595,136.70454068768055,0.12042117254792996,-0.022831000468675762
US-Rwf,2014,NIRv,169.23874898023956,200.6301494631834,249.23107241982223,0.0346208026216079,138.7698026566541,-0.04376722925457102,-0.03075964426210259
US-Rwf,2015,NDVI,171.47540365571322,198.78749925571128,243.2245080960932,0.041910570360985,140.0391156129117,-0.018794134671039953,-0.030255625273868447
US-Rwf,2015,NIRv,175.81184093993193,209.5270844459993,262.59309117269123,0.0313267935649918,139.8766431636325,-0.08795711525843847,-0.03606239850182451
US-Rwf,2016,NDVI,163.37563279984084,195.25704795726995,247.17112472043613,0.0301104040261983,134.73424617262776,0.05908814417333196,-0.02766333165262854
US-Rwf,2016,NIRv,168.59594904263554,200.24632199910636,250.3776165402473,0.0307317302816733,139.01039405138962,0.00163509321840206,-0.030750456033954324
US-Rwf,2017,NDVI,176.0984230120553,200.5467714343693,241.65206122808624,0.0455823125338345,152.0459963177688,-0.02251621503496504,-0.031848935889491135
US-Rwf,2017,NIRv,180.6150407464815,207.81295892153815,253.8029469647265,0.0390928381597403,154.4361554396076,-0.02628399975317785,-0.036306188994645196
US-Rwf,2018,NDVI,163.53302404077635,197.42537691958768,233.51566778534848,0.0603064597873269,125.65971091848,0.14559424372320878,-0.02377378622767609
US-Rwf,2018,NIRv,175.85624906164202,208.53303364315863,265.24892713222,0.0308191080498021,146.59018321867185,-0.06377282792114253,-0.03650380240856339
US-Rwf,2019,NDVI,152.9487282656846,201.6817856612359,276.1745322436141,0.023239084169112,138.0603878280245,-0.027649935483870975,-0.029274219459525977
US-Rwf,2019,NIRv,183.667315798958,223.9256494533484,289.3228448165422,0.0230645513729757,148.4296715227308,-0.15318674962843543,-0.041550627763591
US-Rwf,2020,NDVI,190.49299258235573,210.87479865011568,251.0113872478117,0.0451170964906167,184.1054896990844,0.022143098889476482,-0.03926521843051642
